relative_path,face_id,selected_method_rule,selected_method_learned,alternative_method_scores,feature_values,reason_for_selection,evidence_availability,selected_method_had_valid_output,failure_fallback,oracle_best_method,oracle_best_score,best_available_alternative
day1/fixed/living2/14_0006.webp,0,blur,pixelate,"{""blur"": 0.9940632013581348, ""diffusion"": 0.993617598200221, ""pixelate"": 0.9948135412543144}","{""blur_score"": 0.0066497434023311, ""face_box_count"": 5, ""face_size_px"": 102.4792661956554, ""occlusion_ratio"": 0.4116358788802132, ""webp_artifact_score"": 0.4641699485744786}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9948135412543144,pixelate
day1/fixed/meeting/10_0347.webp,0,blur,pixelate,"{""blur"": 0.9914689620739546, ""diffusion"": 0.9902497187768616, ""pixelate"": 0.8514980026470081}","{""blur_score"": 0.0159257893616817, ""face_box_count"": 7, ""face_size_px"": 234.77648945326703, ""occlusion_ratio"": 0.3084724238026125, ""webp_artifact_score"": 0.3329223084779573}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9914689620739546,blur
day1/members/onanong/13_0270.webp,0,blur,blur,"{""blur"": 0.9870106672509972, ""diffusion"": 0.9818679609754993, ""pixelate"": 0.4959699120314593}","{""blur_score"": 0.0164400965028344, ""face_box_count"": 2, ""face_size_px"": 417.52125694388303, ""occlusion_ratio"": 0.3011117229985544, ""webp_artifact_score"": 0.3916839924785087}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9870106672509972,blur
day1/fixed/reading/14_0225.webp,0,blur,pixelate,"{""blur"": 0.9947492819605336, ""diffusion"": 0.9947492819605336, ""pixelate"": 0.9947492819605336}","{""blur_score"": 0.0320988951867053, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5323498012772687}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9947492819605336,blur
day1/members/stevan/18_0668.webp,0,blur,pixelate,"{""blur"": 0.9939109042863024, ""diffusion"": 0.9939109042863024, ""pixelate"": 0.9939109042863024}","{""blur_score"": 0.1009038820393386, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.418481203596478}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9939109042863024,blur
day1/members/tien/11_0137.webp,0,blur,pixelate,"{""blur"": 0.6614926789426613, ""diffusion"": 0.9877599475775157, ""pixelate"": 0.33127709017726187}","{""blur_score"": 0.0429821719496878, ""face_box_count"": 3, ""face_size_px"": 227.9649095804001, ""occlusion_ratio"": 0.4318234298029556, ""webp_artifact_score"": 0.5085230984150231}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9877599475775157,diffusion
day1/members/werner/09_0241.webp,0,blur,pixelate,"{""blur"": 0.9905844958925906, ""diffusion"": 0.988771897626846, ""pixelate"": 0.7947166616565955}","{""blur_score"": 0.0146048201018207, ""face_box_count"": 5, ""face_size_px"": 201.59365069366643, ""occlusion_ratio"": 0.2088582677165354, ""webp_artifact_score"": 0.2695961639933468}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9905844958925906,blur
day2/members/allie/15_0386.webp,0,blur,pixelate,"{""blur"": 0.9953979618150001, ""diffusion"": 0.9951489801669199, ""pixelate"": 0.9957576458636656}","{""blur_score"": 0.0131462553446416, ""face_box_count"": 1, ""face_size_px"": 113.251931550857, ""occlusion_ratio"": 0.2460626851707469, ""webp_artifact_score"": 0.2793808016206798}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9957576458636656,pixelate
day2/members/bjorn/11_0555.webp,0,blur,pixelate,"{""blur"": 0.9952294500813142, ""diffusion"": 0.9952294500813142, ""pixelate"": 0.9952294500813142}","{""blur_score"": 0.0786943710522788, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5737174039089128}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9952294500813142,blur
day2/members/cathal/17_0452.webp,0,blur,pixelate,"{""blur"": 0.9946198312764913, ""diffusion"": 0.9946198312764913, ""pixelate"": 0.9946198312764913}","{""blur_score"": 0.0115162767078212, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5371768040553313}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9946198312764913,blur
day2/members/florian/17_0084.webp,0,blur,pixelate,"{""blur"": 0.9945227532793107, ""diffusion"": 0.9945227532793107, ""pixelate"": 0.9945227532793107}","{""blur_score"": 0.0271067968087187, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.3877764130921104}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9945227532793107,blur
day2/fixed/kitchen/20_0616.webp,0,blur,pixelate,"{""blur"": 0.9955711781776637, ""diffusion"": 0.9957072242312365, ""pixelate"": 0.9958065979922205}","{""blur_score"": 0.0120507835760898, ""face_box_count"": 1, ""face_size_px"": 79.5989949685296, ""occlusion_ratio"": 0.3656881313131312, ""webp_artifact_score"": 0.4656143321145856}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9958065979922205,pixelate
day2/members/klaus/15_0267.webp,0,blur,pixelate,"{""blur"": 0.9971721712962456, ""diffusion"": 0.9971721712962456, ""pixelate"": 0.9971721712962456}","{""blur_score"": 0.0008185319948511, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.9269415309172332}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9971721712962456,blur
day2/fixed/living1/18_0454.webp,0,blur,pixelate,"{""blur"": 0.996243843020396, ""diffusion"": 0.9958910978740151, ""pixelate"": 0.9963152156910157}","{""blur_score"": 0.0125498083000543, ""face_box_count"": 2, ""face_size_px"": 48.744230427815765, ""occlusion_ratio"": 0.1372053872053872, ""webp_artifact_score"": 0.4072832386152107}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9963152156910157,pixelate
day2/fixed/living2/19_0589.webp,0,blur,pixelate,"{""blur"": 0.9959948194362674, ""diffusion"": 0.9959948194362674, ""pixelate"": 0.9959948194362674}","{""blur_score"": 0.0204019387279384, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.2878119656032476}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9959948194362674,blur
day2/members/luca/17_0169.webp,0,blur,pixelate,"{""blur"": 0.9946179267273249, ""diffusion"": 0.9943865856389177, ""pixelate"": 0.9954127652716802}","{""blur_score"": 0.0040815350538882, ""face_box_count"": 2, ""face_size_px"": 168.1071087134628, ""occlusion_ratio"": 0.5676220806794054, ""webp_artifact_score"": 0.6139971435284242}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9954127652716802,pixelate
day2/fixed/meeting/16_0120.webp,0,blur,pixelate,"{""blur"": 0.9923792996901989, ""diffusion"": 0.9926635961350293, ""pixelate"": 0.9930963349950838}","{""blur_score"": 0.0164465709144685, ""face_box_count"": 3, ""face_size_px"": 140.71247279470288, ""occlusion_ratio"": 0.0, ""webp_artifact_score"": 0.5811658636457455}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9930963349950838,pixelate
day2/members/onanong/14_0287.webp,0,blur,pixelate,"{""blur"": 0.992444367898214, ""diffusion"": 0.9918090915835048, ""pixelate"": 0.9935425639684601}","{""blur_score"": 0.0264746617867001, ""face_box_count"": 2, ""face_size_px"": 145.67772650614782, ""occlusion_ratio"": 0.527188766374517, ""webp_artifact_score"": 0.3679937196936671}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9935425639684601,pixelate
day2/fixed/reading/20_0306.webp,0,blur,pixelate,"{""blur"": 0.9946045952008392, ""diffusion"": 0.9945830775143145, ""pixelate"": 0.9946618272328966}","{""blur_score"": 0.0372902209537478, ""face_box_count"": 1, ""face_size_px"": 47.49736834815167, ""occlusion_ratio"": 0.0093085106382978, ""webp_artifact_score"": 0.5012105302991485}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9946618272328966,pixelate
day2/members/stevan/11_0107.webp,0,blur,pixelate,"{""blur"": 0.9883648925068248, ""diffusion"": 0.9870547827530096, ""pixelate"": 0.9923388277435802}","{""blur_score"": 0.0578136702235988, ""face_box_count"": 5, ""face_size_px"": 166.2828914831589, ""occlusion_ratio"": 0.4819168173598553, ""webp_artifact_score"": 0.4387397393074908}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9923388277435802,pixelate
day2/members/tien/14_0603.webp,0,blur,pixelate,"{""blur"": 0.9944211094767447, ""diffusion"": 0.9944211094767447, ""pixelate"": 0.9944211094767447}","{""blur_score"": 0.0380559399594024, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.3959366252585461}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9944211094767447,blur
day2/members/werner/12_0176.webp,0,blur,pixelate,"{""blur"": 0.9915262162710539, ""diffusion"": 0.9904848555837482, ""pixelate"": 0.9935043489101479}","{""blur_score"": 0.0346770676205353, ""face_box_count"": 2, ""face_size_px"": 253.025690395264, ""occlusion_ratio"": 0.2159413951454187, ""webp_artifact_score"": 0.5160602866438522}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9935043489101479,pixelate
day3/members/allie/11_0586.webp,0,blur,pixelate,"{""blur"": 0.9936062608843708, ""diffusion"": 0.9936062608843708, ""pixelate"": 0.9936062608843708}","{""blur_score"": 0.0419166187526495, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5725685172440125}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9936062608843708,blur
day3/members/bjorn/13_0308.webp,0,blur,pixelate,"{""blur"": 0.9948033797919228, ""diffusion"": 0.9931525118765459, ""pixelate"": 0.9956119963621778}","{""blur_score"": 0.0039053876431473, ""face_box_count"": 1, ""face_size_px"": 191.1543878648879, ""occlusion_ratio"": 0.1747400109469075, ""webp_artifact_score"": 0.6942806895420048}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9956119963621778,pixelate
day3/members/cathal/12_0098.webp,0,blur,pixelate,"{""blur"": 0.9965450125023331, ""diffusion"": 0.9965450125023331, ""pixelate"": 0.9965450125023331}","{""blur_score"": 0.0015699052023564, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.9413319934195172}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9965450125023331,blur
day3/members/florian/12_0499.webp,0,blur,blur,"{""blur"": 0.9979461131792299, ""diffusion"": 0.9978606271050813, ""pixelate"": 0.9979791888442705}","{""blur_score"": 0.0007585246435642, ""face_box_count"": 3, ""face_size_px"": 42.708313008125245, ""occlusion_ratio"": 0.0, ""webp_artifact_score"": 1.5453579792118433}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9979791888442705,pixelate
day3/fixed/kitchen/17_0387.webp,0,blur,pixelate,"{""blur"": 0.9957866760591791, ""diffusion"": 0.9955192703583529, ""pixelate"": 0.9958857053942674}","{""blur_score"": 0.0111261112816979, ""face_box_count"": 1, ""face_size_px"": 62.928530890209096, ""occlusion_ratio"": 0.0078282828282828, ""webp_artifact_score"": 0.5474915314167923}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9958857053942674,pixelate
day3/members/klaus/11_0370.webp,0,blur,pixelate,"{""blur"": 0.9955975418127654, ""diffusion"": 0.9955975418127654, ""pixelate"": 0.9955975418127654}","{""blur_score"": 0.0048691955805326, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5565991732401159}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9955975418127654,blur
day3/fixed/living1/19_0240.webp,0,blur,pixelate,"{""blur"": 0.9962880250710606, ""diffusion"": 0.9963699778372214, ""pixelate"": 0.9963164416326272}","{""blur_score"": 0.0124112694638813, ""face_box_count"": 1, ""face_size_px"": 35.4682957019364, ""occlusion_ratio"": 0.102543720190779, ""webp_artifact_score"": 0.5249155324340462}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9963699778372214,diffusion
day3/fixed/living2/09_0311.webp,0,blur,pixelate,"{""blur"": 0.9869282202120909, ""diffusion"": 0.9876119982453296, ""pixelate"": 0.7435410036242472}","{""blur_score"": 0.0146897417491256, ""face_box_count"": 4, ""face_size_px"": 305.9607818005438, ""occlusion_ratio"": 0.5245694996367987, ""webp_artifact_score"": 0.4091713185657699}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9876119982453296,diffusion
day3/members/luca/12_0709.webp,0,blur,pixelate,"{""blur"": 0.9963914981500523, ""diffusion"": 0.9963914981500523, ""pixelate"": 0.9963914981500523}","{""blur_score"": 0.0053936449064344, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.3782700229425959}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9963914981500523,blur
day3/fixed/meeting/18_0566.webp,0,blur,pixelate,"{""blur"": 0.9937016327787452, ""diffusion"": 0.7453446139022102, ""pixelate"": 0.9937694700311698}","{""blur_score"": 0.0202873677998482, ""face_box_count"": 4, ""face_size_px"": 36.98648401781386, ""occlusion_ratio"": 0.0350877192982456, ""webp_artifact_score"": 0.4645048244377694}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9937694700311698,pixelate
day3/members/onanong/18_0413.webp,0,blur,blur,"{""blur"": 0.9825687383332088, ""diffusion"": 0.979925066344513, ""pixelate"": 0.8653560261440484}","{""blur_score"": 0.024539071569455, ""face_box_count"": 8, ""face_size_px"": 393.3382768050931, ""occlusion_ratio"": 0.1751090715185986, ""webp_artifact_score"": 0.4288433801351594}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9825687383332088,blur
day3/fixed/reading/13_0615.webp,0,blur,pixelate,"{""blur"": 0.9950276698358042, ""diffusion"": 0.9945365088912208, ""pixelate"": 0.9951893782701453}","{""blur_score"": 0.0240028714549985, ""face_box_count"": 3, ""face_size_px"": 52.459508194416, ""occlusion_ratio"": 0.2896075581395348, ""webp_artifact_score"": 0.3740860205445657}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9951893782701453,pixelate
day3/members/stevan/12_0329.webp,0,blur,pixelate,"{""blur"": 0.9935554241613013, ""diffusion"": 0.9935554241613013, ""pixelate"": 0.9935554241613013}","{""blur_score"": 0.1881226400062959, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5779678306350644}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9935554241613013,blur
day3/members/tien/13_0637.webp,0,blur,pixelate,"{""blur"": 0.9965265115021292, ""diffusion"": 0.995799245195081, ""pixelate"": 0.9968069344569243}","{""blur_score"": 0.017217598866258, ""face_box_count"": 1, ""face_size_px"": 99.0, ""occlusion_ratio"": 0.3593510866238139, ""webp_artifact_score"": 0.5394405348782927}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9968069344569243,pixelate
day3/members/werner/14_0351.webp,0,blur,blur,"{""blur"": 0.9827268229503373, ""diffusion"": 0.9806157181682059, ""pixelate"": 0.4944208616971859}","{""blur_score"": 0.0051424752391001, ""face_box_count"": 2, ""face_size_px"": 427.83174262787, ""occlusion_ratio"": 0.3243826486013986, ""webp_artifact_score"": 0.4827453066854179}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9827268229503373,blur
day4/members/allie/13_0140.webp,0,blur,pixelate,"{""blur"": 0.9937777355843306, ""diffusion"": 0.9938460685035028, ""pixelate"": 0.9938618280147357}","{""blur_score"": 0.0136299379504644, ""face_box_count"": 2, ""face_size_px"": 60.24948132556828, ""occlusion_ratio"": 0.177961432506887, ""webp_artifact_score"": 0.4248787537901002}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9938618280147357,pixelate
day4/members/bao/11_0196.webp,0,blur,blur,"{""blur"": 0.9873586224374392, ""diffusion"": 0.9843662962708156, ""pixelate"": 0.793346881962874}","{""blur_score"": 0.0370268703461429, ""face_box_count"": 5, ""face_size_px"": 299.5997329771841, ""occlusion_ratio"": 0.2306261140819964, ""webp_artifact_score"": 0.4586892778496008}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9873586224374392,blur
day4/members/bjorn/11_0303.webp,0,blur,blur,"{""blur"": 0.9873633101836514, ""diffusion"": 0.9763045869435932, ""pixelate"": 0.7432451279131194}","{""blur_score"": 0.0563221474768085, ""face_box_count"": 4, ""face_size_px"": 460.0434762063255, ""occlusion_ratio"": 0.0928510678510678, ""webp_artifact_score"": 0.4452929022707228}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9873633101836514,blur
day4/members/cathal/13_0251.webp,0,blur,blur,"{""blur"": 0.9806881621089946, ""diffusion"": 0.9699498995845676, ""pixelate"": 0.8236475698193964}","{""blur_score"": 0.0431267922965113, ""face_box_count"": 6, ""face_size_px"": 523.1443395469362, ""occlusion_ratio"": 0.2442231803566209, ""webp_artifact_score"": 0.4170086097350975}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9806881621089946,blur
day4/members/florian/10_0253.webp,0,blur,pixelate,"{""blur"": 0.991368150187963, ""diffusion"": 0.9907162706475745, ""pixelate"": 0.9938157284507009}","{""blur_score"": 0.0178691635712696, ""face_box_count"": 2, ""face_size_px"": 209.57099035887575, ""occlusion_ratio"": 0.1108151183970855, ""webp_artifact_score"": 0.3863431632012846}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9938157284507009,pixelate
day4/fixed/kitchen/14_0365.webp,0,blur,pixelate,"{""blur"": 0.9960422940825374, ""diffusion"": 0.9960422940825374, ""pixelate"": 0.9960422940825374}","{""blur_score"": 0.0154784470194631, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.5143231993167232}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9960422940825374,blur
day4/members/klaus/11_0591.webp,0,blur,pixelate,"{""blur"": 0.9952668943202495, ""diffusion"": 0.9952668943202495, ""pixelate"": 0.9952668943202495}","{""blur_score"": 0.0573097576984273, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.3892990706664703}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9952668943202495,blur
day4/fixed/living1/17_0045.webp,0,blur,pixelate,"{""blur"": 0.9957097942457684, ""diffusion"": 0.9956953535072331, ""pixelate"": 0.9959569498366424}","{""blur_score"": 0.0173977482866496, ""face_box_count"": 1, ""face_size_px"": 92.33634170791044, ""occlusion_ratio"": 0.0075064508562046, ""webp_artifact_score"": 0.309791700340277}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9959569498366424,pixelate
day4/fixed/living2/18_0464.webp,0,blur,pixelate,"{""blur"": 0.9924070588145212, ""diffusion"": 0.9926248163550854, ""pixelate"": 0.9939206218251257}","{""blur_score"": 0.0141082195441455, ""face_box_count"": 4, ""face_size_px"": 127.16131487209464, ""occlusion_ratio"": 0.2056277056277056, ""webp_artifact_score"": 0.4167404859352066}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9939206218251257,pixelate
day4/members/luca/10_0378.webp,0,blur,pixelate,"{""blur"": 0.9951192357303323, ""diffusion"": 0.9951192357303323, ""pixelate"": 0.9951192357303323}","{""blur_score"": 0.0868067620432229, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.3714304855837702}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9951192357303323,blur
day4/fixed/meeting/13_0482.webp,0,blur,pixelate,"{""blur"": 0.9936727156656158, ""diffusion"": 0.9938175783061268, ""pixelate"": 0.9937409027433916}","{""blur_score"": 0.0180708963203762, ""face_box_count"": 4, ""face_size_px"": 40.80441152620633, ""occlusion_ratio"": 0.654054054054054, ""webp_artifact_score"": 0.4667948036241087}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,diffusion,0.9938175783061268,diffusion
day4/members/onanong/12_0449.webp,0,blur,pixelate,"{""blur"": 0.9961152840546706, ""diffusion"": 0.9961152840546706, ""pixelate"": 0.9961152840546706}","{""blur_score"": 0.0220902176016024, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4241738787485918}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9961152840546706,blur
day4/fixed/reading/16_0529.webp,0,blur,pixelate,"{""blur"": 0.9947287803196119, ""diffusion"": 0.9947287803196119, ""pixelate"": 0.9947287803196119}","{""blur_score"": 0.0469915917152297, ""face_box_count"": 0, ""face_size_px"": 0.0, ""occlusion_ratio"": 1.0, ""webp_artifact_score"": 0.4061525941145945}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9947287803196119,blur
day4/members/stevan/10_0708.webp,0,blur,blur,"{""blur"": 0.9846782714386482, ""diffusion"": 0.8551676594539573, ""pixelate"": 0.619145657884136}","{""blur_score"": 0.0884215431452566, ""face_box_count"": 8, ""face_size_px"": 292.24647132172527, ""occlusion_ratio"": 0.3807957100037467, ""webp_artifact_score"": 0.4872517868769459}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,blur,0.9846782714386482,blur
day4/members/werner/11_0136.webp,0,blur,pixelate,"{""blur"": 0.9835851842660938, ""diffusion"": 0.9811596007559754, ""pixelate"": 0.9900753427432907}","{""blur_score"": 0.0564933103106219, ""face_box_count"": 5, ""face_size_px"": 258.5053190942113, ""occlusion_ratio"": 0.2340591096146651, ""webp_artifact_score"": 0.4319153243623237}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.9900753427432907,pixelate
day2/fixed/living1/15_0611.webp,0,blur,pixelate,"{""blur"": 0.9941624015955691, ""diffusion"": 0.9934872519888178, ""pixelate"": 0.994911543369577}","{""blur_score"": 0.0151518325363824, ""face_box_count"": 4, ""face_size_px"": 100.50373127401788, ""occlusion_ratio"": 0.0652410652410652, ""webp_artifact_score"": 0.4357758784665284}",small_or_medium_face,full_for_blur_pixelate_diffusion_proxy,yes,,pixelate,0.994911543369577,pixelate
